CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQtyPerTrans,MinQuantity,MaxQuantity,CustomerTenure,FirstPurchase,PreferredDay,PreferredHour,PreferredMonth,WeekendRatio,AvgDaysBetween,UniqueProducts,UniqueDesc,AvgProdPerTrans,UniqueCountries,NegQtyCount,ZeroPriceCount,CancelledTrans,ReturnRatio,TotalTrans,UniqueInvoices,AvgLinesPerInv,Age,SupportTickets,Satisfaction,Churn,RFMSegment,AgeCategory,SpendingCat,CustomerType,FavoriteSeason,PreferredTime,Region,LoyaltyLevel,ChurnRisk,WeekendPref,BasketSize,ProdDiversity,Gender,AccountStatus,Country,NewsletterSubscribed,RegistrationDate,LastLoginIP
83688,313,29,12651.31,338.14,431.79,-1889.58,183.49,86793,706.58,-5975,2688,321,261,1,6,5,0.175,53.49,320,650,34.25,2,10,12,35,0.5072,3794,496,67.93,55.0,2.0,1.0,1,Fidèles,55-64,Low,Régulier,Hiver,Soir,Asie,Inconnu,Élevé,Semaine,Moyen,Spécialisé,F,Active,Germany,Yes,2020-05-10,161.68.15.50
48518,20,7,5130.46,28.25,464.63,-1799.89,7556.82,27013,639.32,-4867,4097,414,110,3,2,8,0.7531,9.11,308,637,21.97,5,56,12,12,0.5569,2543,221,20.53,57.9,10.0,3.2,0,Potentiels,25-34,Medium,Perdu,Hiver,Matin,Europe_N,Nouveau,Faible,Weekend,Grand,Modéré,F,Active,Japan,Yes,07/26/2018,189.27.34.255
20267,81,28,11805.99,285.33,151.73,-1605.06,2653.42,21875,879.07,-4427,3757,189,140,3,5,12,0.5892,339.72,741,153,3.69,5,28,38,2,0.3149,5001,23,68.2,,0.0,1.7,1,Champions,25-34,Medium,Régulier,Hiver,Soir,Europe_S,Ancien,Élevé,Weekend,Petit,Modéré,Unknown,Active,United Kingdom,Yes,2021-10-30,174.13.91.195
11062,68,9,14085.38,382.83,431.97,1801.59,3100.22,89253,961.96,-2101,6062,232,534,5,20,9,0.2331,45.88,811,18,97.09,2,21,45,19,0.3085,8252,369,97.72,72.2,1.0,4.1,0,Fidèles,65+,Medium,Régulier,Hiver,Matin,UK,Inconnu,Faible,Weekend,Moyen,Spécialisé,M,Pending,Japan,Yes,20/08/13,155.167.78.155
60448,130,28,9159.76,72.57,390.76,-4418.66,5279.1,10408,857.34,-3779,432,391,78,0,2,6,0.7536,257.31,87,64,47.26,4,32,33,8,0.2609,2346,214,83.3,22.0,999.0,99.0,0,Fidèles,55-64,Medium,Occasionnel,Hiver,Soir,Asie,Établi,Faible,Semaine,Petit,Explorateur,M,Closed,Denmark,Yes,2013-02-07,160.49.39.252
16229,86,6,10995.22,118.19,465.4,4291.16,2159.26,34607,60.96,-865,6535,168,493,3,21,10,0.4475,238.23,786,497,17.01,4,71,2,21,0.2434,4327,148,16.84,,5.0,1.1,1,Dormants,45-54,Medium,Régulier,Automne,Matin,UK,Établi,Élevé,Weekend,Grand,Modéré,F,Active,Netherlands,Yes,03/04/2011,203.238.103.150
66793,217,29,11979.01,441.84,122.88,-2774.79,8844.71,60684,664.85,-1808,5386,442,30,5,2,3,0.6824,124.73,228,748,76.02,3,48,31,44,0.0304,2845,358,52.53,,-1.0,0.6,0,Potentiels,65+,High,Régulier,Automne,Soir,Europe_C,Inconnu,Élevé,Inconnu,Moyen,Modéré,M,Active,United Kingdom,Yes,2020-10-11,170.254.251.133
57915,304,17,12598.11,14.96,288.48,4996.73,853.69,35281,784.95,-4329,4495,167,515,6,7,2,0.6623,67.66,852,79,88.88,5,95,3,32,0.9579,3767,302,42.81,27.7,14.0,1.6,0,Fidèles,18-24,Medium,Hyperactif,Été,Midi,Europe_E,Nouveau,Faible,Weekend,Petit,Modéré,M,Suspended,Canada,Yes,09/06/22,139.175.9.16
14632,370,16,5623.33,377.6,137.27,-3284.77,4443.82,26326,981.95,-3059,808,230,508,4,13,11,0.1106,65.09,310,59,53.27,3,22,39,22,0.5953,448,208,99.18,25.0,12.0,2.3,0,Dormants,35-44,Medium,Hyperactif,Été,Soir,Europe_N,Nouveau,Faible,Semaine,Moyen,Explorateur,F,Closed,Finland,Yes,28/07/21,254.220.60.196
13596,344,23,294.58,239.52,412.05,2715.46,8494.22,12601,375.29,-6204,1280,149,629,5,22,3,0.84,213.64,828,411,3.81,2,68,0,22,0.1081,7794,159,96.48,29.4,999.0,1.5,0,Potentiels,18-24,Medium,Occasionnel,Automne,Soir,Europe_S,Jeune,Faible,Semaine,Grand,Modéré,F,Closed,United Kingdom,Yes,24/05/16,116.161.192.226
16168,340,31,5729.08,226.15,2.66,-2765.87,6158.44,135,170.71,-3726,6539,663,65,2,8,9,0.6815,199.63,379,763,37.15,1,94,8,37,0.592,2416,451,13.58,,10.0,4.9,1,Dormants,35-44,Medium,Nouveau,Printemps,Midi,Europe_S,Nouveau,Critique,Semaine,Petit,Spécialisé,F,Closed,Italy,Yes,2013-08-06,118.18.16.90
17561,383,3,9943.22,8.51,282.41,-4191.53,2923.3,21741,853.08,-6396,5048,549,509,3,4,7,0.7806,319.72,583,826,25.07,4,28,48,25,0.2322,4079,405,90.96,61.2,15.0,3.9,0,Potentiels,Inconnu,Medium,Perdu,Automne,Après-midi,UK,Nouveau,Élevé,Weekend,Petit,Explorateur,M,Active,United Kingdom,Yes,01/29/2020,143.155.84.251
83794,395,21,6480.43,410.6,169.6,3749.33,4207.6,10913,318.15,-6098,2222,385,370,3,14,11,0.4478,233.6,740,61,64.0,2,5,49,31,0.3107,5149,307,20.15,61.3,2.0,4.8,1,Champions,65+,High,Occasionnel,Printemps,Matin,UK,Établi,Élevé,Weekend,Moyen,Explorateur,F,Closed,United Kingdom,Yes,2013-04-22,111.68.159.199
92152,160,26,11108.93,183.11,161.34,3587.51,7066.94,9101,598.6,-4001,5165,380,286,4,16,11,0.1951,299.04,385,467,52.37,4,51,6,27,0.8012,3036,167,32.63,76.1,5.0,1.9,0,Potentiels,18-24,High,Occasionnel,Automne,Soir,Asie,Établi,Critique,Semaine,Moyen,Spécialisé,F,Active,Switzerland,Yes,22/01/12,125.56.251.240
36734,177,36,5033.23,272.68,322.45,-964.3,9732.61,17631,390.5,-3412,855,274,175,6,9,9,0.3262,11.83,113,630,36.22,3,88,26,29,0.8858,2325,63,35.99,,11.0,1.5,0,Fidèles,65+,Medium,Régulier,Été,Après-midi,Europe_E,Nouveau,Moyen,Semaine,Moyen,Spécialisé,F,Active,Finland,Yes,2020-02-13,122.80.28.200
16371,116,42,9338.53,340.26,425.74,2023.96,8931.39,71084,402.92,-4496,3213,616,122,1,7,6,0.9015,244.91,293,79,65.2,1,88,2,39,0.6998,6753,325,29.4,18.2,5.0,2.0,0,Fidèles,25-34,Medium,Régulier,Été,Nuit,Europe_E,Ancien,Moyen,Semaine,Petit,Modéré,F,Active,Sweden,Yes,2010-08-07,68.253.193.180
36069,195,37,2389.51,352.8,304.6,570.66,3424.33,35870,732.73,-5381,2587,61,230,5,17,8,0.938,85.3,305,749,58.86,5,94,21,16,0.9326,4927,276,85.47,58.3,11.0,2.6,0,Potentiels,Inconnu,Low,Régulier,Hiver,Après-midi,UK,Établi,Élevé,Semaine,Grand,Spécialisé,F,Active,United Kingdom,Yes,2011-03-13,197.145.164.31
89905,382,22,11115.23,478.21,426.59,3529.56,9981.98,47985,362.11,-5651,4841,466,554,1,5,10,0.4819,92.29,291,839,90.74,4,13,15,17,0.905,8230,375,33.66,72.7,-1.0,3.7,0,Champions,Inconnu,High,Nouveau,Printemps,Nuit,Europe_N,Nouveau,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,Yes,2021-04-05,8.23.65.187
22910,326,42,7958.29,268.01,132.3,-1849.44,35.05,26215,693.38,-2941,2769,527,3,5,16,11,0.2988,263.01,105,683,60.08,5,16,7,24,0.5512,9423,23,81.86,79.5,1.0,4.4,0,Champions,55-64,High,Régulier,Printemps,Matin,UK,Établi,Faible,Semaine,Grand,Spécialisé,F,Active,Belgium,Yes,2015-04-16,90.13.174.194
83479,85,12,2663.0,202.86,259.75,236.72,276.3,61110,15.31,-72,6194,149,701,4,21,9,0.7303,289.6,963,488,51.26,3,79,4,3,0.9078,5826,224,99.44,40.9,0.0,2.3,0,Fidèles,35-44,High,Régulier,Printemps,Nuit,Europe_C,Nouveau,Élevé,Semaine,Grand,Modéré,F,Suspended,Italy,Yes,2011-10-31,25.219.176.182
87735,288,42,4024.62,477.08,225.27,-146.28,8238.41,18215,325.32,-867,7229,141,411,1,3,3,0.766,135.68,291,244,82.54,4,27,48,25,0.545,7820,426,84.24,,1.0,1.4,0,Dormants,55-64,Medium,Perdu,Hiver,Midi,UK,Inconnu,Faible,Weekend,Moyen,Modéré,F,Active,Germany,Yes,14/01/15,106.179.28.125
91264,80,13,11103.43,322.84,5.82,-1460.94,1994.63,90118,319.72,-2712,4339,115,249,0,20,7,0.8155,288.38,477,208,21.04,3,8,29,30,0.1043,8481,201,35.27,71.5,8.0,1.6,0,Champions,55-64,Low,Régulier,Printemps,Midi,UK,Établi,Faible,Weekend,Moyen,Modéré,M,Active,Spain,Yes,23/02/17,64.120.159.43
33275,151,11,6980.32,152.58,278.41,3914.55,607.69,13024,749.09,-880,3341,64,655,4,14,9,0.0311,161.97,521,856,25.11,5,65,27,11,0.8295,7119,387,71.41,27.1,12.0,3.5,0,Champions,65+,High,Hyperactif,Hiver,Après-midi,Europe_S,Nouveau,Élevé,Semaine,Moyen,Explorateur,M,Pending,Belgium,Yes,09/07/17,234.33.156.58
82274,60,16,2848.49,67.6,330.76,-3341.22,2371.48,75949,315.24,-1918,5260,428,486,6,9,2,0.0097,313.04,677,87,78.57,3,3,50,47,0.1312,5613,283,53.86,57.8,15.0,2.8,0,Dormants,Inconnu,High,Occasionnel,Hiver,Midi,UK,Établi,Élevé,Weekend,Petit,Modéré,F,Active,United Kingdom,Yes,01/02/13,87.86.10.166
91449,60,8,14492.7,422.06,295.96,-3504.91,4261.0,80855,633.69,-3636,3229,309,344,5,22,12,0.3572,9.09,60,651,44.79,3,19,26,17,0.316,7937,347,78.87,,999.0,2.4,0,Fidèles,25-34,Medium,Occasionnel,Hiver,Midi,UK,Ancien,Moyen,Semaine,Inconnu,Spécialisé,M,Pending,United Kingdom,Yes,2016-06-08,10.235.216.215
70004,353,40,10584.44,184.28,368.14,769.1,7305.66,83982,688.84,-2517,6741,705,332,2,12,7,0.1525,30.48,312,600,41.51,3,40,49,9,0.3798,6596,458,16.16,,999.0,1.0,0,Dormants,35-44,High,Perdu,Hiver,Après-midi,Europe_C,Inconnu,Faible,Semaine,Grand,Modéré,M,Active,United Kingdom,Yes,02/10/2013,69.10.240.11
72981,27,40,14335.59,331.93,285.67,1574.94,6243.36,44483,658.77,-3281,1620,429,452,6,21,5,0.805,283.37,106,645,88.82,2,35,21,35,0.8073,5493,336,64.18,73.4,14.0,4.4,0,Fidèles,Inconnu,Medium,Nouveau,Automne,Soir,Autre,Nouveau,Faible,Semaine,Petit,Modéré,M,Active,United Kingdom,Yes,2020-07-09,253.162.193.199
94659,42,45,6120.13,238.05,33.38,-3053.81,2376.21,96572,603.69,-1757,276,160,157,6,0,8,0.5328,227.79,623,954,61.4,2,100,29,1,0.0835,6705,408,77.59,67.7,9.0,3.9,1,Potentiels,45-54,VIP,Régulier,Été,Matin,UK,Inconnu,Moyen,Weekend,Petit,Modéré,M,Active,United Kingdom,Yes,13/02/10,83.50.250.51
64553,168,2,6864.06,103.47,58.22,-1092.83,5032.7,77157,414.2,-1642,7199,305,576,2,21,4,0.8253,204.04,89,39,80.49,4,5,36,24,0.4449,7469,215,76.36,,6.0,0.7,0,Fidèles,25-34,High,Occasionnel,Printemps,Nuit,Europe_E,Nouveau,Élevé,Semaine,Petit,Modéré,Unknown,Active,Denmark,Yes,2010-06-05,177.105.172.254
58447,85,30,13418.31,302.83,298.24,4465.64,9262.14,9511,373.93,-5328,4104,360,269,2,21,1,0.1769,224.1,268,176,81.17,3,64,6,46,0.4367,204,265,96.4,,0.0,1.8,0,Champions,55-64,Low,Régulier,Été,Après-midi,Europe_C,Inconnu,Critique,Semaine,Moyen,Modéré,M,Active,United Kingdom,Yes,02/11/14,129.173.85.153
44529,176,30,7638.26,35.04,137.49,-2533.83,8150.08,18923,565.02,-1760,3864,277,586,5,8,11,0.6272,339.52,742,478,12.88,3,49,49,8,0.5822,6523,386,6.78,27.6,13.0,2.7,0,Dormants,65+,Medium,Régulier,Printemps,Midi,Europe_E,Inconnu,Moyen,Semaine,Inconnu,Modéré,M,Active,United Kingdom,Yes,04/23/2022,94.223.103.254
85703,16,12,10462.82,209.6,39.82,1683.61,3231.9,9558,64.64,-7182,715,295,417,6,4,10,0.5802,239.27,839,592,65.72,3,63,29,46,0.3539,5235,390,35.23,,12.0,2.3,1,Dormants,35-44,Low,Régulier,Été,Nuit,UK,Jeune,Faible,Semaine,Petit,Spécialisé,F,Active,Sweden,Yes,2021-11-02,163.38.109.147
86090,97,10,3408.68,275.57,214.8,2401.49,9822.65,96771,875.94,-5323,6055,550,439,3,10,8,0.3404,236.33,583,20,95.3,2,2,12,31,0.5772,9236,229,48.18,31.2,7.0,2.0,1,Potentiels,25-34,Low,Régulier,Hiver,Soir,Europe_S,Nouveau,Faible,Weekend,Moyen,Modéré,F,Closed,Finland,Yes,2012-06-29,68.24.152.205
27260,197,44,6424.26,220.84,277.16,-518.71,7086.2,-474,825.49,-7453,2081,168,28,4,21,6,0.5171,277.21,119,221,48.52,5,36,21,4,0.9859,1621,227,31.67,66.9,9.0,3.6,0,Potentiels,25-34,Medium,Occasionnel,Été,Matin,Europe_C,Établi,Faible,Semaine,Petit,Explorateur,F,Active,United Kingdom,Yes,2015-05-01,206.115.47.48
13812,97,11,1413.47,375.59,164.37,4375.26,624.49,753,347.04,-3568,810,458,334,4,21,8,0.589,316.32,900,849,73.49,3,2,10,50,0.0715,2444,327,31.67,74.1,6.0,0.3,0,Champions,45-54,Medium,Régulier,Hiver,Matin,Autre,Établi,Moyen,Weekend,Grand,Explorateur,F,Active,Canada,Yes,25/09/12,152.172.139.34
38024,64,15,2692.69,414.82,360.22,2366.57,351.61,25248,567.25,-7642,3727,579,237,1,22,3,0.8895,95.6,445,275,57.11,1,32,4,2,0.8746,3837,335,18.44,,2.0,99.0,1,Potentiels,Inconnu,VIP,Occasionnel,Été,Midi,Europe_C,Établi,Faible,Weekend,Moyen,Spécialisé,M,Suspended,United Kingdom,Yes,2015-05-08,146.243.218.107
68656,329,16,-485.38,386.77,321.89,-420.75,1684.08,13656,932.3,-4639,7620,6,152,4,20,8,0.0556,225.11,429,700,21.28,4,58,21,16,0.3086,3124,277,81.48,78.4,12.0,1.3,0,Fidèles,Inconnu,Low,Régulier,Hiver,Soir,UK,Inconnu,Moyen,Semaine,Grand,Explorateur,M,Active,Australia,Yes,02/04/20,89.39.154.153
37285,340,17,108.61,24.21,166.41,693.35,7278.56,22266,272.37,-2485,5569,596,605,6,20,8,0.8234,213.15,351,154,20.32,2,14,14,12,0.4657,3732,230,90.9,,3.0,0.4,0,Fidèles,18-24,Low,Régulier,Été,Matin,Europe_E,Ancien,Critique,Semaine,Inconnu,Explorateur,F,Active,Australia,Yes,2012-06-27,111.160.102.212
11605,4,26,14647.9,101.09,377.44,1926.13,1837.39,63555,742.71,-6076,5024,710,114,4,3,12,0.9802,49.22,946,463,43.95,5,55,38,2,0.7411,3258,356,9.15,,10.0,2.3,0,Potentiels,35-44,VIP,Perdu,Hiver,Nuit,Autre,Établi,Élevé,Weekend,Moyen,Modéré,M,Active,France,Yes,09/01/22,103.128.232.92
81158,1,2,3256.48,270.62,324.35,921.9,5114.87,61995,83.65,-3089,3979,131,730,6,19,1,0.7318,189.92,306,409,48.82,1,60,36,27,0.91,1138,215,16.33,,6.0,0.9,0,Fidèles,35-44,Low,Occasionnel,Printemps,Nuit,Europe_S,Inconnu,Élevé,Semaine,Petit,Spécialisé,F,Suspended,Denmark,Yes,07/23/2021,226.9.95.255
82303,21,50,9781.32,467.74,318.72,3786.98,932.6,74756,523.85,-3545,862,587,398,1,15,4,0.7373,25.39,615,655,50.81,3,67,30,3,0.0091,8738,157,23.62,,3.0,1.3,0,Potentiels,35-44,Low,Occasionnel,Automne,Midi,UK,Établi,Élevé,Weekend,Moyen,Explorateur,F,Active,United Kingdom,Yes,06/05/2015,55.239.137.222
37139,111,12,12506.05,418.3,276.71,-1431.11,9208.86,82574,884.09,-842,37,346,31,4,23,7,0.218,67.51,202,251,95.55,2,78,28,17,0.6622,8865,13,51.39,23.7,4.0,99.0,0,Fidèles,35-44,Medium,Régulier,Hiver,Soir,Europe_E,Jeune,Moyen,Semaine,Moyen,Modéré,F,Active,Spain,Yes,2013-03-22,240.30.102.186
87149,56,26,8035.24,422.05,5.69,-2001.14,3439.61,77277,552.16,-3558,7827,720,531,4,17,11,0.5231,333.23,944,212,10.93,3,70,38,34,0.0696,7338,197,79.33,28.6,12.0,4.9,1,Potentiels,Inconnu,Low,Régulier,Été,Nuit,Europe_E,Inconnu,Faible,Semaine,Moyen,Modéré,Unknown,Active,Belgium,Yes,18/08/19,119.75.123.77
66138,65,23,1873.74,155.09,348.25,-2861.61,9081.32,69377,616.64,-2757,3812,595,52,0,7,1,0.7059,43.52,23,478,38.67,4,67,16,13,0.5257,8952,111,8.07,,11.0,3.4,0,Champions,18-24,Low,Régulier,Printemps,Matin,UK,Nouveau,Élevé,Semaine,Petit,Modéré,F,Active,Canada,Yes,30/11/17,192.153.222.210
86125,329,18,10785.8,217.58,188.02,-4622.17,9448.76,95111,907.73,-3353,2082,252,717,5,1,3,0.6023,211.3,90,661,51.94,2,61,40,15,0.7498,9537,103,64.04,74.4,15.0,1.4,1,Potentiels,Inconnu,Medium,Hyperactif,Hiver,Nuit,UK,Inconnu,Moyen,Semaine,Moyen,Explorateur,F,Active,United Kingdom,Yes,2022-10-19,82.32.104.211
23918,97,32,8803.9,238.0,471.3,-4569.86,61.29,64402,715.65,-180,455,409,730,1,16,3,0.3851,118.07,471,687,96.35,1,66,5,11,0.1695,520,103,15.78,77.5,-1.0,1.9,0,Champions,25-34,Low,Occasionnel,Été,Matin,Europe_E,Jeune,Faible,Weekend,Moyen,Spécialisé,F,Suspended,Italy,Yes,03/15/2014,69.146.82.131
95655,143,49,10834.38,82.9,408.99,3700.55,4641.35,53176,696.17,-1319,4540,542,194,0,9,6,0.9401,202.69,93,419,50.93,5,22,40,10,0.7638,8001,170,97.17,40.4,13.0,2.0,0,Champions,25-34,High,Régulier,Automne,Soir,Unknown,Nouveau,Critique,Weekend,Moyen,Modéré,M,Active,Germany,Yes,12/03/2011,176.120.207.122
37446,367,38,11431.07,20.38,293.85,1783.93,246.56,40733,586.8,-5299,3309,354,304,3,12,5,0.514,85.77,776,172,77.75,5,13,16,1,0.3095,4206,109,89.98,,4.0,0.8,0,Champions,Inconnu,Low,Régulier,Automne,Midi,UK,Établi,Critique,Weekend,Moyen,Modéré,F,Active,France,Yes,02/02/18,30.76.98.14
23046,124,47,14618.86,473.72,126.09,1605.32,9086.93,13418,633.36,-2017,4308,712,706,1,14,12,0.9699,162.2,979,507,75.18,4,5,33,32,0.6106,9794,376,95.01,,9.0,0.8,0,Champions,65+,Low,Régulier,Été,Midi,Europe_E,Inconnu,Faible,Inconnu,Petit,Explorateur,F,Active,United Kingdom,Yes,10/19/2021,63.158.237.248
34818,166,3,8390.23,124.15,101.86,1146.43,5184.08,36185,803.9,-6070,7989,563,344,6,8,11,0.5639,316.58,285,646,57.08,5,32,22,12,0.658,6468,126,11.51,,13.0,0.7,0,Fidèles,18-24,High,Régulier,Hiver,Midi,Europe_N,Jeune,Élevé,Weekend,Petit,Modéré,F,Active,Poland,Yes,05/19/2021,144.223.216.18
14324,85,38,4795.44,123.77,170.19,3492.19,749.44,40745,979.25,-7579,3212,367,81,5,7,7,0.7934,137.32,683,628,13.94,5,8,29,29,0.649,6072,235,49.32,70.5,9.0,2.6,0,Fidèles,25-34,High,Occasionnel,Printemps,Après-midi,UK,Nouveau,Moyen,Weekend,Moyen,Spécialisé,F,Active,United Kingdom,Yes,06/06/22,52.81.139.69
86323,75,3,9551.2,46.27,238.28,-197.33,1102.77,92417,795.53,-7665,6846,583,0,4,5,3,0.742,128.86,309,869,22.66,4,11,12,25,0.0185,1823,385,17.36,52.4,12.0,3.4,1,Fidèles,18-24,Low,Occasionnel,Été,Midi,Autre,Ancien,Moyen,Inconnu,Moyen,Explorateur,F,Closed,Canada,Yes,2018-10-04,8.132.142.90
19111,343,30,560.83,464.61,148.03,3704.11,3835.09,52787,707.83,-6474,2656,510,166,6,3,11,0.6608,162.83,902,203,24.77,1,98,29,49,0.1523,2025,148,60.44,46.6,15.0,3.0,0,Champions,18-24,Low,Perdu,Automne,Midi,Autre,Inconnu,Faible,Weekend,Petit,Modéré,M,Active,United Kingdom,Yes,12/23/2010,165.21.248.10
48110,293,1,13409.66,291.97,257.46,-1405.55,9402.34,79123,136.41,-7944,5826,532,316,4,17,1,0.0145,36.68,733,919,4.83,2,94,48,17,0.8562,1185,171,24.04,,13.0,4.9,0,Dormants,25-34,Medium,Régulier,Été,Matin,UK,Inconnu,Moyen,Semaine,Moyen,Modéré,Unknown,Active,Australia,Yes,2018-09-05,15.42.160.152
26389,58,30,1350.41,335.18,82.69,4267.08,6929.09,51035,817.26,-2219,982,527,182,0,23,11,0.0774,141.38,536,492,38.54,2,50,19,12,0.9398,380,1,77.29,18.8,-1.0,0.6,1,Champions,65+,Medium,Occasionnel,Été,Soir,Europe_C,Établi,Élevé,Semaine,Moyen,Explorateur,Unknown,Pending,Poland,Yes,09/09/2015,222.32.208.186
51427,137,45,4581.56,456.23,488.86,1986.57,8676.19,86804,736.26,-840,6505,527,272,0,2,3,0.5815,2.52,376,295,61.44,4,2,5,3,0.5637,2128,483,64.76,57.5,3.0,4.9,1,Potentiels,Inconnu,Low,Régulier,Printemps,Soir,Europe_C,Ancien,Critique,Semaine,Inconnu,Spécialisé,F,Active,Spain,Yes,2010-05-14,172.46.203.71
89579,98,32,12144.05,176.08,53.96,-2428.23,3664.57,64984,770.66,-4050,6448,401,668,3,3,8,0.9118,183.74,714,457,15.28,3,55,30,32,0.597,9487,40,57.59,22.6,-1.0,2.3,0,Potentiels,Inconnu,Medium,Occasionnel,Printemps,Nuit,Autre,Établi,Moyen,Inconnu,Grand,Modéré,M,Pending,Sweden,Yes,2011-07-08,61.57.61.128
38746,191,28,8758.34,312.65,465.97,640.85,432.14,51462,231.87,-945,4392,174,372,3,20,5,0.6011,309.5,499,146,18.33,4,45,18,14,0.755,8808,237,82.7,,11.0,1.1,1,Potentiels,Inconnu,High,Occasionnel,Été,Midi,UK,Ancien,Élevé,Weekend,Petit,Modéré,M,Active,United Kingdom,Yes,05/30/2015,128.46.121.62
97886,242,21,5601.35,24.21,456.79,330.31,9743.18,36353,903.54,-1140,152,77,361,5,12,3,0.236,201.51,636,238,70.99,4,35,5,16,0.4061,436,7,50.53,57.2,8.0,4.7,0,Champions,25-34,High,Hyperactif,Été,Soir,Autre,Nouveau,Critique,Weekend,Inconnu,Modéré,F,Active,Netherlands,Yes,04/29/2012,198.160.168.199
10117,318,46,6838.25,97.45,262.68,-3621.01,171.73,72644,98.18,-4853,6066,439,200,4,19,8,0.3202,221.82,142,740,17.76,4,12,33,5,0.328,5018,163,27.72,46.8,0.0,2.3,0,Fidèles,18-24,Low,Occasionnel,Printemps,Soir,UK,Nouveau,Moyen,Weekend,Petit,Explorateur,M,Active,United Kingdom,Yes,16/06/17,207.120.216.111
94471,48,13,12745.48,416.47,362.46,912.43,9476.52,47302,254.36,-4463,3295,548,191,6,10,6,0.6232,11.16,52,767,14.4,4,12,27,4,0.7682,3150,436,62.45,62.7,9.0,1.7,0,Potentiels,45-54,Low,Occasionnel,Printemps,Soir,Asie,Inconnu,Élevé,Weekend,Petit,Explorateur,F,Active,Japan,Yes,2010-12-30,37.54.89.109
23234,31,27,4770.07,384.55,218.02,-1852.14,3686.77,75979,663.36,-1572,5316,231,340,2,7,3,0.5971,313.72,70,424,97.81,5,57,12,32,0.0283,1548,290,95.75,80.6,-1.0,1.1,0,Fidèles,55-64,Medium,Régulier,Hiver,Soir,Asie,Inconnu,Moyen,Semaine,Petit,Explorateur,F,Active,United Kingdom,Yes,2022-03-31,249.140.225.209
63441,390,36,12979.57,178.57,315.02,-4476.51,100.9,21435,674.04,-7279,600,399,298,6,13,5,0.9557,140.53,260,292,2.46,5,97,9,15,0.8853,4891,434,60.51,33.5,9.0,1.3,0,Fidèles,35-44,Low,Occasionnel,Hiver,Matin,Europe_C,Nouveau,Faible,Inconnu,Grand,Spécialisé,F,Closed,Germany,Yes,12/05/2013,66.28.251.191
10846,276,7,866.08,191.52,170.29,4486.56,6891.57,56728,314.01,-3923,1323,212,505,3,13,1,0.5291,355.82,698,156,33.22,1,84,40,45,0.4409,9327,325,63.33,,12.0,4.9,1,Potentiels,18-24,Low,Hyperactif,Hiver,Midi,UK,Ancien,Moyen,Semaine,Moyen,Spécialisé,M,Active,Spain,Yes,06/03/2020,180.57.162.216
20954,19,22,11540.38,269.11,150.58,1414.9,9805.4,97598,701.82,-7615,5649,192,587,4,15,6,0.355,43.97,884,960,4.46,4,33,44,23,0.5042,8644,157,93.54,,1.0,1.5,0,Fidèles,25-34,Low,Nouveau,Hiver,Soir,Europe_C,Établi,Faible,Weekend,Inconnu,Spécialisé,M,Active,Sweden,Yes,09/25/2020,122.126.142.74
89239,153,10,12636.99,5.12,289.11,3769.19,9656.26,238,388.54,-2955,1512,571,139,6,13,12,0.525,344.81,719,851,83.97,2,42,6,4,0.6343,4356,114,52.01,19.1,4.0,4.9,0,Dormants,65+,Low,Occasionnel,Été,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Pending,United Kingdom,Yes,02/02/14,93.243.188.157
56514,382,39,2318.17,124.42,249.06,1760.56,1609.37,79857,1.18,-5183,2259,700,305,6,0,9,0.7862,231.52,293,350,58.77,3,27,17,2,0.2744,8098,112,99.64,30.8,4.0,1.7,0,Potentiels,18-24,Low,Hyperactif,Été,Après-midi,UK,Nouveau,Faible,Semaine,Petit,Spécialisé,F,Active,United Kingdom,Yes,06/01/2011,6.17.27.122
98236,67,15,6170.37,108.07,289.77,-1430.16,1812.48,80610,163.44,-574,232,266,195,3,1,12,0.5404,19.1,816,442,5.75,5,55,21,34,0.5974,6852,475,16.81,50.8,9.0,1.2,0,Fidèles,25-34,Medium,Perdu,Hiver,Nuit,Asie,Jeune,Moyen,Inconnu,Moyen,Modéré,M,Suspended,United Kingdom,Yes,07/04/20,65.196.158.185
16469,365,15,2065.25,128.99,143.33,126.88,5655.39,12049,882.74,-2404,7014,125,60,6,19,7,0.3261,354.67,378,934,61.92,2,46,13,26,0.693,6319,455,54.17,52.8,15.0,0.9,1,Dormants,18-24,Medium,Régulier,Été,Matin,Europe_S,Inconnu,Moyen,Inconnu,Moyen,Explorateur,M,Active,Germany,Yes,31/07/16,232.62.121.226
40105,371,4,10452.36,403.92,183.48,1757.47,6373.05,56193,223.47,-2185,2743,714,359,6,0,11,0.3386,5.06,39,243,13.19,5,34,35,11,0.1179,712,257,22.08,,10.0,2.1,1,Potentiels,Inconnu,High,Perdu,Printemps,Nuit,UK,Ancien,Moyen,Inconnu,Grand,Modéré,F,Active,United Kingdom,Yes,25/12/10,100.4.201.130
